id,keyword_id,count,not_found_count,created_at
4428,706,73,0,2022-5-24
4429,802,55,0,2022-2-27
4430,26,0,71,2022-3-19
4431,64,11,0,2022-6-12
4432,169,59,0,2022-1-14
4433,959,45,0,2022-5-17
4434,348,0,34,2022-5-22
4435,324,0,53,2022-4-19
4436,485,34,0,2022-4-14
4437,673,0,39,2022-1-10
4438,110,41,0,2022-6-14
4439,733,0,26,2022-3-17
4440,759,0,3,2022-1-5
4441,754,0,42,2022-4-4
4442,850,49,0,2022-2-24
4443,935,0,89,2022-2-8
4444,281,0,74,2022-1-1
4445,2,2,0,2022-2-3
4446,576,0,85,2022-6-3
4447,375,0,14,2022-4-17
4448,194,0,42,2022-5-1
4449,379,0,26,2022-5-14
4450,595,14,0,2022-1-23
4451,122,0,17,2022-2-7
4452,597,53,0,2022-4-20
4453,280,94,0,2022-3-15
4454,632,0,19,2022-6-12
4455,891,7,0,2022-2-9
4456,850,0,47,2022-6-18
4457,308,8,0,2022-2-22
4458,379,0,36,2022-6-24
4459,423,0,3,2022-3-18
4460,329,0,36,2022-5-2
4461,735,0,47,2022-5-22
4462,929,77,0,2022-1-19
4463,840,95,0,2022-6-12
4464,549,0,67,2022-3-15
4465,120,0,90,2022-5-20
4466,887,18,0,2022-3-12
4467,739,48,0,2022-2-9
4468,854,59,0,2022-5-4
4469,964,0,74,2022-5-2
4470,515,71,0,2022-1-9
4471,579,76,0,2022-1-23
4472,255,0,87,2022-2-10
4473,138,0,49,2022-6-18
4474,707,47,0,2022-1-4
4475,559,0,64,2022-3-24
4476,771,76,0,2022-5-1
4477,56,96,0,2022-5-5
4478,857,0,32,2022-2-25
4479,695,0,20,2022-6-9
4480,852,0,31,2022-5-16
4481,373,0,66,2022-2-14
4482,159,12,0,2022-2-17
4483,925,69,0,2022-5-8
4484,896,0,43,2022-6-4
4485,90,72,0,2022-5-20
4486,18,0,90,2022-6-20
4487,526,21,0,2022-6-26
4488,86,0,74,2022-3-3
4489,584,0,27,2022-4-8
4490,735,0,23,2022-4-17
4491,501,0,86,2022-2-16
4492,753,79,0,2022-3-11
4493,602,0,19,2022-3-13
4494,8,0,9,2022-6-11
4495,262,0,88,2022-6-26
4496,844,35,0,2022-4-9
4497,231,0,4,2022-3-2
4498,264,0,1,2022-5-1
4499,881,0,99,2022-4-9
4500,732,0,34,2022-5-23
4501,732,0,95,2022-1-23
4502,682,0,39,2022-6-22
4503,244,0,41,2022-1-22
4504,21,0,97,2022-6-25
4505,597,0,52,2022-1-10
4506,55,0,100,2022-4-14
4507,384,43,0,2022-2-5
4508,27,0,77,2022-3-8
4509,935,1,0,2022-5-18
4510,605,74,0,2022-6-21
4511,413,48,0,2022-5-1
4512,788,51,0,2022-1-22
4513,151,75,0,2022-1-8
4514,982,0,54,2022-6-7
4515,48,0,90,2022-6-2
4516,763,45,0,2022-2-6
4517,497,22,0,2022-5-26
4518,593,59,0,2022-6-2
4519,450,0,19,2022-2-16
4520,922,0,66,2022-4-24
4521,771,10,0,2022-3-6
4522,317,0,42,2022-4-13
4523,234,75,0,2022-5-11
4524,674,0,25,2022-1-7
4525,572,0,54,2022-2-9
4526,443,1,0,2022-4-5
4527,613,85,0,2022-1-8
4528,205,91,0,2022-2-3
4529,497,0,17,2022-3-15
4530,587,0,57,2022-2-26
4531,632,0,53,2022-4-11
4532,837,0,85,2022-3-26
4533,803,0,1,2022-5-1
4534,33,90,0,2022-1-10
4535,927,70,0,2022-1-4
4536,336,0,65,2022-2-22
4537,437,0,27,2022-3-20
4538,48,36,0,2022-6-20
4539,19,8,0,2022-3-24
4540,895,38,0,2022-1-13
4541,463,0,35,2022-3-21
4542,785,49,0,2022-6-9
4543,615,18,0,2022-4-5
4544,713,77,0,2022-2-3
4545,934,0,48,2022-3-12
4546,621,3,0,2022-4-1
4547,523,33,0,2022-1-13
4548,672,0,62,2022-4-17
4549,681,76,0,2022-3-5
4550,136,0,4,2022-4-15
4551,883,0,78,2022-1-24
4552,221,3,0,2022-1-21
4553,864,0,38,2022-3-15
4554,616,0,26,2022-5-11
4555,694,0,99,2022-3-15
4556,568,26,0,2022-1-16
4557,614,40,0,2022-4-26
4558,753,0,86,2022-4-25
4559,484,0,24,2022-4-16
4560,464,88,0,2022-5-7
4561,638,0,21,2022-5-16
4562,485,0,8,2022-5-16
4563,457,0,73,2022-1-14
4564,207,0,3,2022-5-22
4565,605,26,0,2022-1-17
4566,853,3,0,2022-3-24
4567,692,0,24,2022-1-9
4568,290,74,0,2022-6-13
4569,443,0,46,2022-3-7
4570,86,16,0,2022-3-23
4571,448,69,0,2022-4-1
4572,88,0,4,2022-4-22
4573,752,96,0,2022-3-27
4574,943,15,0,2022-5-25
4575,492,73,0,2022-6-24
4576,133,10,0,2022-2-20
4577,540,62,0,2022-2-27
4578,84,31,0,2022-3-11
4579,406,0,99,2022-6-13
4580,712,33,0,2022-4-10
4581,262,0,7,2022-2-20
4582,261,83,0,2022-1-15
4583,693,0,43,2022-3-24
4584,788,49,0,2022-1-15
4585,407,35,0,2022-5-8
4586,544,68,0,2022-2-27
4587,651,0,55,2022-1-12
4588,376,56,0,2022-5-24
4589,877,0,21,2022-4-25
4590,512,83,0,2022-3-26
4591,897,91,0,2022-2-25
4592,24,0,8,2022-2-26
4593,56,0,11,2022-2-22
4594,200,31,0,2022-2-8
4595,997,0,60,2022-4-8
4596,121,6,0,2022-3-13
4597,862,0,22,2022-5-12
4598,901,0,3,2022-2-15
4599,74,11,0,2022-4-4
4600,733,0,79,2022-4-7
4601,500,88,0,2022-4-10
4602,970,89,0,2022-5-14
4603,542,13,0,2022-2-2
4604,916,0,52,2022-6-23
4605,78,3,0,2022-3-23
4606,670,82,0,2022-3-24
4607,3,0,71,2022-4-5
4608,439,0,90,2022-1-12
4609,423,0,47,2022-2-9
4610,83,10,0,2022-3-10
4611,922,0,87,2022-5-18
4612,150,17,0,2022-1-11
4613,885,0,70,2022-4-21
4614,801,48,0,2022-2-19
4615,200,23,0,2022-1-8
4616,86,83,0,2022-5-1
4617,604,33,0,2022-1-17
4618,901,45,0,2022-6-23
4619,219,75,0,2022-3-6
4620,458,0,12,2022-1-16
4621,293,15,0,2022-6-22
4622,361,7,0,2022-1-22
4623,96,31,0,2022-6-18
4624,803,0,39,2022-2-9
4625,937,0,95,2022-4-25
4626,660,59,0,2022-6-20
4627,326,97,0,2022-3-17
4628,732,0,78,2022-4-7
4629,282,0,9,2022-6-20
4630,374,69,0,2022-5-20
4631,287,7,0,2022-6-21
4632,644,63,0,2022-4-8
4633,887,0,22,2022-5-21
4634,569,0,71,2022-2-23
4635,844,0,31,2022-2-6
4636,389,29,0,2022-5-17
4637,403,0,99,2022-1-19
4638,123,0,42,2022-1-6
4639,257,0,8,2022-4-27
4640,204,0,16,2022-4-14
4641,217,40,0,2022-6-26
4642,525,41,0,2022-4-8
4643,112,69,0,2022-1-10
4644,684,17,0,2022-6-6
4645,944,0,34,2022-3-11
4646,180,0,6,2022-1-20
4647,826,16,0,2022-3-17
4648,627,84,0,2022-5-10
4649,929,0,83,2022-5-5
4650,381,0,76,2022-6-3
4651,279,30,0,2022-1-2
4652,84,0,63,2022-4-24
4653,631,0,64,2022-1-6
4654,216,0,78,2022-4-4
4655,727,0,19,2022-5-10
4656,633,0,97,2022-6-22
4657,142,49,0,2022-1-16
4658,465,31,0,2022-3-5
4659,750,0,49,2022-2-5
4660,386,0,26,2022-4-7
4661,437,83,0,2022-3-25
4662,30,25,0,2022-4-7
4663,124,97,0,2022-5-8
4664,209,0,79,2022-4-15
4665,97,78,0,2022-5-21
4666,56,0,38,2022-6-11
4667,513,0,19,2022-5-3
4668,335,0,43,2022-2-14
4669,148,0,13,2022-3-9
4670,350,28,0,2022-4-2
4671,435,28,0,2022-3-16
4672,122,0,58,2022-2-25
4673,515,95,0,2022-3-17
4674,637,0,14,2022-4-26
4675,535,2,0,2022-2-16
4676,549,57,0,2022-4-5
4677,126,0,7,2022-4-4
4678,400,50,0,2022-1-1
4679,748,0,42,2022-1-25
4680,587,0,22,2022-5-27
4681,432,0,8,2022-4-9
4682,950,31,0,2022-4-13
4683,6,56,0,2022-6-1
4684,787,94,0,2022-6-23
4685,944,0,98,2022-5-16
4686,329,23,0,2022-2-11
4687,203,56,0,2022-5-24
4688,841,0,79,2022-2-26
4689,7,78,0,2022-4-9
4690,448,0,29,2022-3-12
4691,487,0,89,2022-5-2
4692,405,88,0,2022-5-17
4693,80,0,97,2022-4-3
4694,243,6,0,2022-4-17
4695,482,50,0,2022-1-22
4696,62,0,49,2022-5-20
4697,530,0,51,2022-1-3
4698,559,67,0,2022-2-10
4699,184,0,59,2022-5-16
4700,297,18,0,2022-4-9
4701,542,79,0,2022-1-16
4702,329,0,6,2022-3-18
4703,686,0,49,2022-6-8
4704,58,74,0,2022-5-26
4705,480,72,0,2022-5-26
4706,752,2,0,2022-5-14
4707,247,0,79,2022-3-2
4708,209,69,0,2022-5-14
4709,631,0,57,2022-2-1
4710,608,0,84,2022-5-18
4711,83,37,0,2022-4-25
4712,579,86,0,2022-4-10
4713,264,0,13,2022-6-9
4714,778,18,0,2022-6-20
4715,271,0,93,2022-5-17
4716,629,0,63,2022-2-21
4717,268,36,0,2022-2-18
4718,348,68,0,2022-4-24
4719,240,0,9,2022-3-10
4720,565,0,88,2022-5-12
4721,427,8,0,2022-5-6
4722,38,0,96,2022-2-10
4723,246,0,13,2022-1-15
4724,579,0,49,2022-1-14
4725,387,0,84,2022-2-3
4726,818,1,0,2022-3-5
4727,241,9,0,2022-1-22
4728,460,0,59,2022-4-3
4729,408,51,0,2022-3-14
4730,698,0,60,2022-1-12
4731,27,74,0,2022-1-11
4732,678,0,70,2022-6-6
4733,556,19,0,2022-4-3
4734,938,0,90,2022-3-15
4735,724,0,66,2022-5-5
4736,718,0,39,2022-6-15
4737,731,42,0,2022-4-19
4738,847,0,94,2022-4-15
4739,671,0,67,2022-4-1
4740,170,0,15,2022-5-21
4741,94,38,0,2022-2-1
4742,749,0,74,2022-5-22
4743,630,24,0,2022-1-3
4744,5,0,92,2022-3-20
4745,423,37,0,2022-5-9
4746,139,69,0,2022-4-25
4747,514,0,75,2022-2-2
4748,114,38,0,2022-3-17
4749,676,93,0,2022-5-21
4750,40,0,20,2022-6-11
4751,717,8,0,2022-6-22
4752,650,27,0,2022-5-3
4753,976,0,36,2022-2-13
4754,642,23,0,2022-1-5
4755,491,89,0,2022-3-15
4756,921,0,36,2022-3-1
4757,575,0,78,2022-1-24
4758,139,50,0,2022-6-16
4759,452,86,0,2022-3-13
4760,656,64,0,2022-6-16
4761,120,0,78,2022-5-18
4762,675,94,0,2022-4-8
4763,519,0,72,2022-3-19
4764,166,0,61,2022-1-13
4765,887,0,87,2022-6-20
4766,907,0,12,2022-4-19
4767,625,55,0,2022-5-15
4768,72,0,24,2022-3-25
4769,649,11,0,2022-6-19
4770,255,10,0,2022-5-12
4771,611,74,0,2022-4-2
4772,866,43,0,2022-2-4
4773,17,84,0,2022-2-9
4774,564,64,0,2022-3-16
4775,264,0,87,2022-2-1
4776,834,0,66,2022-5-1
4777,30,57,0,2022-5-20
4778,840,11,0,2022-4-20
4779,394,0,36,2022-2-21
4780,761,0,24,2022-2-26
4781,581,0,15,2022-3-5
4782,117,100,0,2022-5-1
4783,530,38,0,2022-5-16
4784,292,0,60,2022-6-12
4785,772,0,70,2022-6-19
4786,89,0,31,2022-3-21
4787,318,0,7,2022-6-10
4788,300,20,0,2022-5-13
4789,634,0,97,2022-3-25
4790,601,96,0,2022-3-27
4791,778,0,71,2022-5-13
4792,317,37,0,2022-5-12
4793,919,0,34,2022-4-6
4794,749,0,79,2022-2-26
4795,93,0,91,2022-1-5
4796,270,57,0,2022-6-9
4797,435,8,0,2022-3-11
4798,136,58,0,2022-5-19
4799,786,85,0,2022-4-9
4800,629,0,4,2022-5-18
4801,223,0,98,2022-6-4
4802,208,0,65,2022-6-1
4803,913,30,0,2022-2-16
4804,139,78,0,2022-1-27
4805,211,0,41,2022-6-18
4806,738,0,30,2022-3-4
4807,160,0,58,2022-6-21
4808,690,0,7,2022-3-9
4809,776,66,0,2022-3-17
4810,273,55,0,2022-3-15
4811,427,70,0,2022-3-2
4812,660,0,68,2022-2-5
4813,886,53,0,2022-5-4
4814,229,47,0,2022-5-21
4815,949,61,0,2022-2-3
4816,220,0,88,2022-3-24
4817,496,7,0,2022-1-4
4818,584,87,0,2022-6-27
4819,139,0,21,2022-1-5
4820,778,68,0,2022-2-2
4821,547,32,0,2022-6-3
4822,537,0,99,2022-5-25
4823,423,25,0,2022-5-12
4824,147,29,0,2022-3-2
4825,396,0,68,2022-2-21
4826,701,18,0,2022-3-26
4827,288,0,13,2022-6-8
4828,210,46,0,2022-2-25
4829,429,0,32,2022-1-4
4830,25,0,7,2022-5-4
4831,351,50,0,2022-2-27
4832,625,27,0,2022-5-22
4833,687,23,0,2022-5-4
4834,891,0,4,2022-1-7
4835,88,51,0,2022-1-1
4836,65,0,66,2022-6-24
4837,259,0,12,2022-2-4
4838,940,89,0,2022-2-16
4839,379,0,94,2022-4-7
4840,394,91,0,2022-2-10
4841,663,17,0,2022-5-21
4842,153,0,64,2022-3-26
4843,985,82,0,2022-3-3
4844,760,67,0,2022-6-17
4845,833,42,0,2022-3-27
4846,615,0,94,2022-5-18
4847,482,41,0,2022-6-14
4848,282,95,0,2022-4-12
4849,467,0,38,2022-1-9
4850,549,79,0,2022-2-8
4851,34,0,55,2022-6-23
4852,126,0,53,2022-5-22
4853,964,0,33,2022-4-25
4854,929,97,0,2022-2-8
4855,506,81,0,2022-2-2
4856,642,0,69,2022-3-3
4857,624,0,84,2022-1-22
4858,743,48,0,2022-3-24
4859,106,48,0,2022-4-24
4860,845,5,0,2022-2-9
4861,222,60,0,2022-1-24
4862,868,0,68,2022-1-3
4863,313,0,98,2022-2-19
4864,771,24,0,2022-1-19
4865,308,20,0,2022-4-16
4866,316,0,98,2022-6-24
4867,69,88,0,2022-3-6
4868,551,67,0,2022-6-20
4869,143,0,45,2022-4-22
4870,881,47,0,2022-1-8
4871,499,12,0,2022-2-7
4872,226,51,0,2022-6-6
4873,806,20,0,2022-1-17
4874,960,0,18,2022-1-1
4875,1,4,0,2022-1-4
4876,217,3,0,2022-4-16
4877,481,0,40,2022-2-19
4878,909,5,0,2022-5-4
4879,690,44,0,2022-3-24
4880,713,0,71,2022-3-14
4881,456,0,64,2022-5-7
4882,894,84,0,2022-5-13
4883,457,51,0,2022-6-6
4884,687,61,0,2022-5-22
4885,839,77,0,2022-6-11
4886,676,0,22,2022-2-18
4887,273,5,0,2022-2-1
4888,435,0,62,2022-1-10
4889,978,62,0,2022-5-7
4890,11,51,0,2022-5-15
4891,769,0,70,2022-2-23
4892,338,88,0,2022-2-19
4893,459,26,0,2022-3-15
4894,576,0,40,2022-6-24
4895,527,50,0,2022-4-26
4896,616,73,0,2022-6-26
4897,792,2,0,2022-6-5
4898,510,0,65,2022-4-20
4899,328,49,0,2022-6-9
4900,494,77,0,2022-6-9
4901,448,21,0,2022-5-27
4902,566,0,39,2022-6-11
4903,20,94,0,2022-2-11
4904,98,0,44,2022-3-21
4905,480,78,0,2022-5-8
4906,259,62,0,2022-1-6
4907,766,30,0,2022-6-17
4908,559,88,0,2022-5-2
4909,5,73,0,2022-6-16
4910,729,94,0,2022-5-23
4911,877,99,0,2022-4-22
4912,791,0,23,2022-4-13
4913,773,32,0,2022-6-25
4914,419,80,0,2022-2-16
4915,870,0,57,2022-1-1
4916,394,0,51,2022-3-9
4917,462,57,0,2022-3-12
4918,917,0,57,2022-6-1
4919,229,0,43,2022-6-11
4920,67,90,0,2022-5-25
4921,317,0,34,2022-1-1
4922,380,0,43,2022-4-27
4923,923,68,0,2022-2-22
4924,926,0,6,2022-6-25
4925,392,22,0,2022-3-4
4926,200,0,27,2022-1-18
4927,413,0,84,2022-5-19
4928,871,95,0,2022-1-7
4929,349,16,0,2022-6-14
4930,198,0,3,2022-6-8
4931,829,0,20,2022-6-4
4932,352,68,0,2022-3-8
4933,675,12,0,2022-1-2
4934,179,11,0,2022-2-22
4935,338,0,69,2022-1-25
4936,106,19,0,2022-2-5
4937,478,72,0,2022-4-20
4938,391,76,0,2022-2-4
4939,684,93,0,2022-6-19
4940,688,0,67,2022-5-17
4941,860,49,0,2022-6-22
4942,196,0,8,2022-6-9
4943,308,0,91,2022-1-25
4944,861,93,0,2022-5-17
4945,978,0,56,2022-4-3
4946,536,0,34,2022-2-6
4947,262,0,67,2022-2-11
4948,634,0,37,2022-5-15
4949,550,0,11,2022-4-11
4950,292,5,0,2022-6-12
4951,735,72,0,2022-4-14
4952,831,0,87,2022-1-19
4953,229,40,0,2022-2-1
4954,555,0,58,2022-3-14
4955,635,0,91,2022-4-21
4956,443,65,0,2022-4-27
4957,581,79,0,2022-6-13
4958,731,47,0,2022-4-14
4959,834,32,0,2022-5-23
4960,753,3,0,2022-2-24
4961,588,0,25,2022-4-17
4962,308,0,91,2022-3-22
4963,925,34,0,2022-6-24
4964,379,88,0,2022-6-2
4965,554,55,0,2022-6-27
4966,646,1,0,2022-3-13
4967,517,87,0,2022-1-5
4968,416,0,75,2022-2-19
4969,921,0,13,2022-4-9
4970,926,0,8,2022-2-12
4971,889,74,0,2022-4-3
4972,694,0,58,2022-5-12
4973,766,0,98,2022-2-1
4974,335,34,0,2022-4-4
4975,210,0,42,2022-3-21
4976,501,64,0,2022-5-24
4977,476,0,52,2022-1-12
4978,947,0,66,2022-1-7
4979,312,92,0,2022-1-11
4980,41,0,34,2022-4-17
4981,70,48,0,2022-1-19
4982,382,10,0,2022-1-23
4983,728,0,58,2022-5-20
4984,571,0,58,2022-3-1
4985,908,0,1,2022-4-24
4986,41,28,0,2022-1-22
4987,208,0,12,2022-6-3
4988,995,33,0,2022-2-21
4989,152,0,57,2022-3-2
4990,352,19,0,2022-5-26
4991,672,3,0,2022-5-8
4992,628,48,0,2022-3-9
4993,439,36,0,2022-3-21
4994,900,0,88,2022-3-10
4995,556,70,0,2022-6-5
4996,825,0,80,2022-3-11
4997,978,0,4,2022-6-14
4998,511,77,0,2022-4-4
4999,172,26,0,2022-5-8
5000,424,0,37,2022-1-24
